run_id,particle,energy_keV,x,y,z,pitch_deg,phi_deg,steps,dt,method,energy_mean_err,energy_max_err,energy_rms_err,mu_mean_err,mu_max_err,mu_rms_err
20250717_052531,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,RK4,361583.59123716026,361583.5912371602,361583.59123716014,4.680098777697278e+25,4.753770379737751e+25,4.680290720197659e+25
20250717_052531,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,RKG,5.601656859965695e-06,2.5142777794836283e-05,9.56824220204184e-06,0.06164551408116843,0.12459888400751377,0.06541430963144163
20250717_052531,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,PS,0.1738509677784774,0.17478161473968362,0.17385176053532697,0.25951617672605626,0.3410026736162666,0.26100304832521937
20250717_053232,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,20.0,RK4,128840.23457622436,128840.23457622436,128840.23457622438,1.4100364672464746e+25,1.4314237909247021e+25,1.4100901727376139e+25
20250717_053232,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,20.0,RKG,4.4530425967695716e-05,0.00018837787277137296,7.239262282487394e-05,0.06165203026447812,0.12460827821838653,0.06543216583866121
20250717_053232,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,20.0,PS,31.744736632739357,32.029552928214066,31.745159087096688,43.07226839979273,57.13198646142476,43.32524036410801
20250717_054050,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,36.0,RK4,6245.718891123077,6245.718891123077,6245.718891123078,3.5707939500103075e+22,3.624809279340556e+22,3.5709292236850002e+22
20250717_054050,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,36.0,RKG,0.00039320065245793644,0.0018412330867189873,0.0006976022410332837,0.06164160188422689,0.12459260376536971,0.06539843593989861
20250717_054050,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,36.0,PS,1.7855860940691942e-06,1.7941300711945514e-06,1.7855936720249667e-06,0.061647571607809024,0.12459962092473571,0.06540444867293603
20250717_170620,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,36.0,RK4,6245.718891123077,6245.718891123077,6245.718891123078,3.5707939500103075e+22,3.624809279340556e+22,3.5709292236850002e+22
20250717_170620,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,36.0,RKG,0.00039320065245793644,0.0018412330867189873,0.0006976022410332837,0.06164160188422689,0.12459260376536971,0.06539843593989861
20250717_170620,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,36.0,PS,1.7855860940691942e-06,1.7941300711945514e-06,1.7855936720249667e-06,0.061647571607809024,0.12459962092473571,0.06540444867293603
20250718_093806,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,24.2,RK4,361583.5912371603,361583.5912371602,361583.59123716014,2.2212436589044644e+23,2.2420189048811985e+23,2.221275916282939e+23
20250718_093806,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,24.2,RKG,5.1031415358250905e-06,2.4791048882818183e-05,9.330599935853053e-06,0.06165942381603033,0.12458153519634985,0.06567241902178263
20250718_093806,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,24.2,PS,4.81851570591697e-10,4.842548315996683e-10,4.818539892069088e-10,0.061666345175027844,0.12459714167780954,0.06568639558390471
20250718_095210,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,36.0,RK4,6.724395131206358e-05,6.726366573957897e-05,6.724395165080652e-05,0.061274220058243636,0.07895478880684201,0.06161126269536359
20250718_095210,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,36.0,RKG,2.913646148416735,3.583262868196134,2.9227967919636044,4.457820970147862,5.793839228568089,4.475170838428648
20250718_095210,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,36.0,PS,1.7688486708671765e-07,1.778127373427717e-07,1.7688564577337938e-07,0.0616346985149201,0.12459715776819733,0.06528440131465121
20250718_100419,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,40.0,RK4,7.476316900005126e-05,7.477224817957485e-05,7.476316978755349e-05,0.06133876592840401,0.07339832875615487,0.06149442899556632
20250718_100419,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,40.0,RKG,3.1226702722449775,3.7888298775213074,3.1298835708043753,4.768563615823422,5.990752659235291,4.783546624311337
20250718_100419,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,40.0,PS,7.460457265405413e-07,7.500040530260281e-07,7.460482644084615e-07,0.061639146744393074,0.12454947655310931,0.06531323135993299
20250718_101333,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,50.0,RK4,2.9193441169985067e-06,2.919701256666175e-06,2.9193441210505115e-06,0.06141793836316607,0.06957689845721861,0.06154319026252411
20250718_101333,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,50.0,RKG,5.135863718067579,6.017601449686613,5.151049676624065,7.83491002719026,9.71029247988638,7.86703096197051
20250718_101333,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,50.0,PS,6.799782948166559e-06,6.896759313255586e-06,6.799936999967834e-06,0.061665328975150625,0.12457056012636074,0.06551805031338373
20250718_101901,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,RK4,2.6279599997205437e-06,2.6279602244363852e-06,2.6279599997205454e-06,0.06493042629613091,0.12457571507401327,0.07707701225642165
20250718_101901,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,RKG,3.023314516130781,3.601899125861812,3.030129255854495,4.624365214584101,5.696112416190533,4.638573092520668
20250718_101901,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,PS,3.1335062551587285e-06,3.154230949575221e-06,3.1335285951774176e-06,0.06166916295352183,0.12450766392468327,0.06557856083017892
20250718_104908,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,RK4,2.6279599997205437e-06,2.6279602244363852e-06,2.6279599997205454e-06,0.06493042629613091,0.12457571507401327,0.07707701225642165
20250718_104908,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,RKG,3.023314516130781,3.601899125861812,3.030129255854495,4.624365214584101,5.696112416190533,4.638573092520668
20250718_104908,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,PS,3.1335062551587285e-06,3.154230949575221e-06,3.1335285951774176e-06,0.06166916295352183,0.12450766392468327,0.06557856083017892
20250718_111023,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,RK4,2.6279599997205437e-06,2.6279602244363852e-06,2.6279599997205454e-06,0.06493042629613091,0.12457571507401327,0.07707701225642165
20250718_111023,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,RKG,3.023314516130781,3.601899125861812,3.030129255854495,4.624365214584101,5.696112416190533,4.638573092520668
20250718_111023,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,PS,3.1335062551587285e-06,3.154230949575221e-06,3.1335285951774176e-06,0.06166916295352183,0.12450766392468327,0.06557856083017892
20250718_111509,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,RK4,2.6279599997205437e-06,2.6279602244363852e-06,2.6279599997205454e-06,0.06493042629613091,0.12457571507401327,0.07707701225642165
20250718_111509,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,RKG,3.023314516130781,3.601899125861812,3.030129255854495,4.624365214584101,5.696112416190533,4.638573092520668
20250718_111509,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1000000,45.0,PS,3.1335062551587285e-06,3.154230949575221e-06,3.1335285951774176e-06,0.06166916295352183,0.12450766392468327,0.06557856083017892
20250718_113150,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,RK4,0.6182195720821597,0.6204873942162381,0.6182209580437947,0.7086515551537645,0.7462167953775258,0.7088463313028878
20250718_113150,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,RKG,2172.4430379778973,2172.4430379778987,2172.443037977898,1.9581714374940986e+22,1.9877896997279042e+22,1.9582456048417363e+22
20250718_113150,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,PS,1.0300631716933992e-11,1.0345050802878674e-11,1.0300668052872443e-11,0.1599439562738096,0.3143728602536967,0.176543278907424
20250718_113150,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,RK45,0.05628233342310071,0.056560106575811495,0.05628256449081428,0.2156002373386926,0.3571598904758782,0.22608288608885443
20250718_114531,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,RK4,0.6182195720821597,0.6204873942162381,0.6182209580437947,0.7086515551537645,0.7462167953775258,0.7088463313028878
20250718_114531,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,RKG,2172.4430379778973,2172.4430379778987,2172.443037977898,1.9581714374940986e+22,1.9877896997279042e+22,1.9582456048417363e+22
20250718_114531,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,PS,1.0300631716933992e-11,1.0345050802878674e-11,1.0300668052872443e-11,0.1599439562738096,0.3143728602536967,0.176543278907424
20250718_114531,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,RK45,0.05628233342310071,0.056560106575811495,0.05628256449081428,0.2156002373386926,0.3571598904758782,0.22608288608885443
20250718_114812,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,100000,12.1,RK4,0.008023490589530913,0.008065155468058178,0.008023525684722343,0.16869765859188782,0.3189682862013899,0.1828553274736467
20250718_114812,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,100000,12.1,RKG,2172.443038012798,2172.4430380128533,2172.443038012798,1.958320544506327e+16,1.987910787795144e+16,1.9583947136623812e+16
20250718_114812,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,100000,12.1,PS,1.086948771693054e-13,1.1026484564820994e-13,1.0869792154845434e-13,0.15842737158122872,0.31418415477445044,0.17613202484205784
20250718_114812,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,100000,12.1,RK45,0.0005709162414219337,0.0005727757248449311,0.0005709178077034121,0.15880768238515078,0.31009423501831285,0.1768361205809252
20250718_114942,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,100000,12.1,RK4,0.008023490589530913,0.008065155468058178,0.008023525684722343,0.16869765859188782,0.3189682862013899,0.1828553274736467
20250718_114942,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,100000,12.1,RKG,2172.443038012798,2172.4430380128533,2172.443038012798,1.958320544506327e+16,1.987910787795144e+16,1.9583947136623812e+16
20250718_114942,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,100000,12.1,PS,1.086948771693054e-13,1.1026484564820994e-13,1.0869792154845434e-13,0.15842737158122872,0.31418415477445044,0.17613202484205784
20250718_114942,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,100000,12.1,RK45,0.0005709162414219337,0.0005727757248449311,0.0005709178077034121,0.15880768238515078,0.31009423501831285,0.1768361205809252
20250718_120055,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,RK4,0.6182195720821597,0.6204873942162381,0.6182209580437947,0.7086515551537645,0.7462167953775258,0.7088463313028878
20250718_120055,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,RKG,2172.4430379778973,2172.4430379778987,2172.443037977898,1.9581714374940986e+22,1.9877896997279042e+22,1.9582456048417363e+22
20250718_120055,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,PS,1.0300631716933992e-11,1.0345050802878674e-11,1.0300668052872443e-11,0.1599439562738096,0.3143728602536967,0.176543278907424
20250718_120055,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,10000000,12.1,RK45,0.05628233342310071,0.056560106575811495,0.05628256449081428,0.2156002373386926,0.3571598904758782,0.22608288608885443
20250718_120333,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,1200000,12.1,RK4,0.09355292605166157,0.09401390473058528,0.09355329545185764,0.24604868807057653,0.37901674107741984,0.2542174015003531
20250718_120333,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,1200000,12.1,RKG,2172.443037977898,2172.4430379778987,2172.443037977898,3.383739327858533e+19,3.434916098717241e+19,3.3838674892753568e+19
20250718_120333,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,1200000,12.1,PS,1.2021897350406442e-12,1.2169419230132616e-12,1.2022146073660339e-12,0.15983367854735925,0.3143358598440351,0.17652110210703523
20250718_120333,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,1200000,12.1,RK45,0.006828608001619625,0.006861905843458996,0.006828635721045406,0.1667826350043018,0.31941068876600154,0.18250587823459113
20250718_120417,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,12000,12.1,RK4,0.0009697378269282858,0.0009753054376525568,0.0009697485546164966,0.16413462236839677,0.24348473270720475,0.17157989725938616
20250718_120417,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,12000,12.1,RKG,2172.443037827364,2172.443037830121,2172.4430378273646,33858870912853.227,34366602527903.54,33860152709073.094
20250718_120417,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,12000,12.1,PS,2.7658223123576708e-14,2.8051137999815247e-14,2.7658772710079054e-14,0.16327965071384937,0.244651421598874,0.17104239056245973
20250718_120417,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,12000,12.1,RK45,6.97973594582964e-05,7.024345262055391e-05,6.979788559153653e-05,0.16332813147866107,0.24455888254647015,0.1710701399641741
20250718_120442,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,30000,12.1,RK4,0.0024120822543067526,0.0024262692390079536,0.0024121074658954114,0.17220212364333234,0.2878358274113469,0.1824747634823254
20250718_120442,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,30000,12.1,RKG,2172.443038001226,2172.4430380014032,2172.443038001226,528841445919902.94,536812978663893.6,528861472587484.2
20250718_120442,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,30000,12.1,PS,4.5579617725479945e-14,4.744820151032579e-14,4.558917462149372e-14,0.16815126054237703,0.30328675643910985,0.17954660343018802
20250718_120442,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,30000,12.1,RK45,0.00017068051115298535,0.00017172783229518388,0.00017068181010759114,0.16861820186809065,0.3020835619569295,0.17987852628549325
20250718_120523,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,27000,12.1,RK4,0.002172484866770181,0.0021766235757386377,0.0021724878882989377,0.15866253665366,0.3082228935287727,0.17847775947775618
20250718_120523,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,27000,12.1,RKG,2172.443037996805,2172.4430379970486,2172.443037996805,385536396375308.3,391345579964341.7,385550995916536.06
20250718_120523,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,27000,12.1,PS,4.5464837950803797e-14,4.5956119701824984e-14,4.546526767216527e-14,0.15665871267346282,0.3133605205203022,0.17747143829861703
20250718_120523,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,27000,12.1,RK45,0.00015311720627557768,0.00015340076209479348,0.00015311727124774492,0.1568206568344129,0.31303796989106597,0.17756322687749856
20250718_120752,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,27000,12.1,RK4,0.002172484866770181,0.0021766235757386377,0.0021724878882989377,0.15866253665366,0.3082228935287727,0.17847775947775618
20250718_120752,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,27000,12.1,RKG,2172.443037996805,2172.4430379970486,2172.443037996805,385536396375308.3,391345579964341.7,385550995916536.06
20250718_120752,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,27000,12.1,PS,4.5464837950803797e-14,4.5956119701824984e-14,4.546526767216527e-14,0.15665871267346282,0.3133605205203022,0.17747143829861703
20250718_120752,electron,100000000.0,5.0,0.0,0.0,60.0,90.0,27000,12.1,RK45,0.00015311720627557768,0.00015340076209479348,0.00015311727124774492,0.1568206568344129,0.31303796989106597,0.17756322687749856
20250718_121025,proton,100000.0,5.0,0.0,0.0,30.0,90.0,100000,12.1,RK4,0.4975974229067806,0.4979748986218999,0.4975976763681737,0.4987063335991007,0.5060725399591274,0.49871349612550364
20250718_121025,proton,100000.0,5.0,0.0,0.0,30.0,90.0,100000,12.1,RKG,1.398042406367996e-06,7.136192693225332e-06,2.2638781734346418e-06,0.0611742408834549,0.10913442139774387,0.0638102223261568
20250718_121025,proton,100000.0,5.0,0.0,0.0,30.0,90.0,100000,12.1,PS,1.4237293703801363e-13,1.4407497961073205e-13,1.4237661405983904e-13,0.06132758802935006,0.10963140321779218,0.06398025381262458
20250718_121025,proton,100000.0,5.0,0.0,0.0,30.0,90.0,100000,12.1,RK45,0.005401670543692198,0.005423723473925706,0.0054016976176439885,0.05299587982307627,0.09179467480078127,0.054697036973247376
20250718_122633,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,RK4,361583.59123716026,361583.5912371602,361583.59123716014,4.680098777697278e+25,4.753770379737751e+25,4.680290720197659e+25
20250718_122633,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,RKG,5.601656859965695e-06,2.5142777794836283e-05,9.56824220204184e-06,0.06164551408116843,0.12459888400751377,0.06541430963144163
20250718_122633,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,PS,1.490289760478993e-11,1.4979530850503273e-11,1.4902961015575964e-11,0.06164650356974046,0.12459230556581859,0.06541618593519864
20250718_122633,proton,100000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,RK45,0.5580140991286483,0.5609418125194829,0.5580165420026217,0.7227704793681285,0.7402797898337383,0.7227891305475982
20250718_122748,proton,100000.0,5.0,0.0,0.0,30.0,90.0,120000,12.1,RK4,0.5672274503808968,0.5774866693857224,0.5672534029149778,0.5742351827968023,0.58532557572367,0.5742623940964976
20250718_122748,proton,100000.0,5.0,0.0,0.0,30.0,90.0,120000,12.1,RKG,7.605564963726016e-06,2.4752248092478506e-05,1.113720158854025e-05,0.061612682050531546,0.09237797991936875,0.06233641812858466
20250718_122748,proton,100000.0,5.0,0.0,0.0,30.0,90.0,120000,12.1,PS,1.7464625539103978e-13,1.7770920830034547e-13,1.7465321976102906e-13,0.0615716848917207,0.09193397577622639,0.06227887709332528
20250718_122748,proton,100000.0,5.0,0.0,0.0,30.0,90.0,120000,12.1,RK45,0.006618839734216003,0.006668868958708755,0.006618875275586705,0.05028211037759423,0.0929333570642599,0.052306873365696276
20250718_122817,proton,100000.0,5.0,0.0,0.0,30.0,90.0,120000,12.1,RK4,0.5672274503808968,0.5774866693857224,0.5672534029149778,0.5742351827968023,0.58532557572367,0.5742623940964976
20250718_122817,proton,100000.0,5.0,0.0,0.0,30.0,90.0,120000,12.1,RKG,7.605564963726016e-06,2.4752248092478506e-05,1.113720158854025e-05,0.061612682050531546,0.09237797991936875,0.06233641812858466
20250718_122817,proton,100000.0,5.0,0.0,0.0,30.0,90.0,120000,12.1,PS,1.7464625539103978e-13,1.7770920830034547e-13,1.7465321976102906e-13,0.0615716848917207,0.09193397577622639,0.06227887709332528
20250718_122817,proton,100000.0,5.0,0.0,0.0,30.0,90.0,120000,12.1,RK45,0.006618839734216003,0.006668868958708755,0.006618875275586705,0.05028211037759423,0.0929333570642599,0.052306873365696276
20250718_123017,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1200000,12.1,RK4,361583.5912371604,361583.5912371602,361583.59123716014,2.8022751348883576e+22,2.8651660293836936e+22,2.8025080878729987e+22
20250718_123017,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1200000,12.1,RKG,4.9006308662556575e-06,2.4757476999312977e-05,8.9225047385519e-06,0.061596890692329424,0.12451083004036477,0.06530558275593733
20250718_123017,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1200000,12.1,PS,1.875335113155131e-12,1.88602682368474e-12,1.8753472125868787e-12,0.06161097124144333,0.12456341900771999,0.06534431512289861
20250718_123017,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1200000,12.1,RK45,0.07016742648849653,0.07026081559403324,0.07016744199998436,0.05280957283338981,0.10734636048047515,0.05644298713753248
20250718_123316,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1600000,12.1,RK4,361583.5912371603,361583.5912371602,361583.59123716014,9.341612651544748e+22,9.528643904246383e+22,9.342231317732587e+22
20250718_123316,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1600000,12.1,RKG,5.663707881792865e-06,2.4637558108440025e-05,9.776800647505654e-06,0.061617155445220645,0.1245917680208642,0.06507701854897832
20250718_123316,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1600000,12.1,PS,2.4662338660684223e-12,2.4826578803654196e-12,2.4662477626785246e-12,0.06160800897087556,0.12458553019271194,0.06505776332440066
20250718_123316,proton,100000.0,5.0,0.0,0.0,30.0,90.0,1600000,12.1,RK45,0.0939592338807368,0.09427788334687805,0.09395947151428033,0.09076801541537614,0.14329096010060163,0.09270933847915683
20250718_151518,proton,1000000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,RK4,42575.680914956036,42575.680914956036,42575.68091495602,4.6170433248760435e+24,4.692362152868605e+24,4.6172466351117517e+24
20250718_151518,proton,1000000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,RKG,3.6128039835127612e-06,1.597912422977854e-05,5.991873441194124e-06,0.20552070307206027,0.42413544386606694,0.2190032306739021
20250718_151518,proton,1000000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,PS,1.0094628436147168e-11,1.014785113054345e-11,1.0094660840797284e-11,0.20552378177184968,0.42411066110105455,0.2189864575797086
20250718_151518,proton,1000000.0,5.0,0.0,0.0,30.0,90.0,10000000,12.1,RK45,0.17523146417274027,0.17611559169127775,0.1752321666893911,0.10658400565264697,0.2533352987140699,0.1169590316146469
20250718_153246,proton,1000000.0,5.0,0.0,0.0,90.0,90.0,10000000,12.1,RK4,0.07965673850793258,0.08004019491527,0.07965704626572065,0.037125530549556446,0.07792826515935077,0.04453350274443631
20250718_153246,proton,1000000.0,5.0,0.0,0.0,90.0,90.0,10000000,12.1,RKG,7.131970297630807e-08,1.3187719365745442e-07,7.72249706768233e-08,0.060475091585422025,0.1197980239396778,0.07383035854388868
20250718_153246,proton,1000000.0,5.0,0.0,0.0,90.0,90.0,10000000,12.1,PS,3.13891179009062e-12,3.163313258608322e-12,3.1389257130439894e-12,0.060475012662865354,0.11979815034882436,0.07383023822458677
20250718_153246,proton,1000000.0,5.0,0.0,0.0,90.0,90.0,10000000,12.1,RK45,0.09568987273090272,0.09615759018723394,0.09569024926132161,0.04386021982442033,0.09364639960428808,0.05499986765934675
20250718_155818,proton,10000000.0,5.0,0.0,0.0,90.0,90.0,1000,1.0,RK4,1.6814754810728848e-12,1.7394022914210834e-12,1.6818551316292002e-12,0.004077827307401199,0.005519823339769836,0.004171206364686252
20250718_155818,proton,10000000.0,5.0,0.0,0.0,90.0,90.0,1000,1.0,RKG,6.605781694391579e-12,6.954253405636591e-12,6.608844104907901e-12,0.004077827307480934,0.005519823340419792,0.004171206364846651
20250718_155818,proton,10000000.0,5.0,0.0,0.0,90.0,90.0,1000,1.0,PS,1.0866270630834514e-15,1.2783847800981779e-15,1.090848811583916e-15,0.004077827314245794,0.0055198233476367155,0.004171206371513979
20250718_155818,proton,10000000.0,5.0,0.0,0.0,90.0,90.0,1000,1.0,RK45,8.622216522577882e-08,8.725535737107552e-08,8.622603620810945e-08,0.004077749562985828,0.005519744562558123,0.004171130231614853
20250718_155918,proton,10000000.0,5.0,0.0,0.0,90.0,90.0,50000,1.0,RK4,7.662275118873213e-11,7.724943650128514e-11,7.662378670538706e-11,0.32308774751938796,0.48355404648725053,0.3572606608522008
20250718_155918,proton,10000000.0,5.0,0.0,0.0,90.0,90.0,50000,1.0,RKG,4.580250362700331e-12,1.0542519685274672e-11,5.283367172801396e-12,0.3230877481765699,0.4835540466186214,0.3572606613274249
20250718_155918,proton,10000000.0,5.0,0.0,0.0,90.0,90.0,50000,1.0,PS,6.708004537370164e-15,7.830106778101339e-15,6.740165551446997e-15,0.32308774829757286,0.48355404661515955,0.3572606614074257
20250718_155918,proton,10000000.0,5.0,0.0,0.0,90.0,90.0,50000,1.0,RK45,1.1036013400595924e-05,1.1113764709795978e-05,1.1036118971448953e-05,0.32307650388044273,0.4835358999100858,0.3572484144000786
20250718_173537,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RK4,1.675974851899e-06,1.675974851899e-06,1.675974851899e-06,0.07254598957599168,0.07254598957599168,0.07254598957599168
20250718_173537,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RKG,2158.874409209551,2158.874409209551,2158.874409209551,5512398.68177668,5512398.68177668,5512398.68177668
20250718_173537,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,PS,2.984163617001623e-16,2.984163617001623e-16,2.984163617001623e-16,0.072545219193433,0.072545219193433,0.072545219193433
20250718_173537,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RK45,9.792467764899065e-08,9.792467764899065e-08,9.792467764899065e-08,0.07254531398190929,0.07254531398190929,0.07254531398190929
20250718_173641,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RK4,1.675974851899e-06,1.675974851899e-06,1.675974851899e-06,0.07254598957599168,0.07254598957599168,0.07254598957599168
20250718_173641,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RKG,2158.874409209551,2158.874409209551,2158.874409209551,5512398.68177668,5512398.68177668,5512398.68177668
20250718_173641,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,PS,2.984163617001623e-16,2.984163617001623e-16,2.984163617001623e-16,0.072545219193433,0.072545219193433,0.072545219193433
20250718_173641,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RK45,9.792467764899065e-08,9.792467764899065e-08,9.792467764899065e-08,0.07254531398190929,0.07254531398190929,0.07254531398190929
20250718_173805,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RK4,1.675974851899e-06,1.675974851899e-06,1.675974851899e-06,0.07254598957599168,0.07254598957599168,0.07254598957599168
20250718_173805,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RKG,2158.874409209551,2158.874409209551,2158.874409209551,5512398.68177668,5512398.68177668,5512398.68177668
20250718_173805,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,PS,2.984163617001623e-16,2.984163617001623e-16,2.984163617001623e-16,0.072545219193433,0.072545219193433,0.072545219193433
20250718_173805,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RK45,9.792467764899065e-08,9.792467764899065e-08,9.792467764899065e-08,0.07254531398190929,0.07254531398190929,0.07254531398190929
20250718_173842,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RK4,1.675974851899e-06,1.675974851899e-06,1.675974851899e-06,0.07254598957599168,0.07254598957599168,0.07254598957599168
20250718_173842,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RKG,2158.874409209551,2158.874409209551,2158.874409209551,5512398.68177668,5512398.68177668,5512398.68177668
20250718_173842,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,PS,2.984163617001623e-16,2.984163617001623e-16,2.984163617001623e-16,0.072545219193433,0.072545219193433,0.072545219193433
20250718_173842,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RK45,9.792467764899065e-08,9.792467764899065e-08,9.792467764899065e-08,0.07254531398190929,0.07254531398190929,0.07254531398190929
20250718_174018,electron,100000000.0,5.0,0.0,0.0,90.0,90.0,70,12.1,RK4,1.675974851899e-06,1.675974851899e-06,1.675974851899e-06,0.07254598957599168,0.07254598957599168,0.07254598957599168
